timestamp,latitude,longitude,altitude_km,velocity_kmph,visibility
2025-05-28 19:50:01,-6.0058206210916,43.646415422594,417.80014803606,27583.291298698,eclipsed
2025-05-28 19:55:01,-20.972218689244,55.186171874024,422.06805871526,27571.49526548,eclipsed
2025-05-28 20:00:01,-34.741115360017,69.43943399545,427.58205423464,27558.407730684,eclipsed
2025-05-28 20:05:01,-45.793135348574,89.105990294053,432.55190972452,27547.187373349,eclipsed
2025-05-28 20:10:01,-51.527555983194,115.93041638559,435.30360065181,27540.717430958,eclipsed
2025-05-28 20:15:01,-49.566429528272,145.0564579731,434.94716631295,27540.575044937,daylight
2025-05-28 20:20:01,-40.836018325455,168.40507007557,431.71995930401,27546.485937358,daylight
2025-05-28 20:25:01,-28.202209311589,-174.96524089165,426.87655948646,27556.483444586,daylight
2025-05-28 20:30:02,-13.66768042986,-162.30821744349,422.15545050098,27567.733434867,daylight
2025-05-28 20:35:01,1.4788848154737,-151.37500839069,419.12314078048,27577.437542853,daylight
2025-05-28 20:40:01,16.61401559514,-140.22649357953,418.41845401082,27584.123457633,daylight
2025-05-28 20:45:02,30.918744062187,-126.95726848686,419.66100284469,27587.685739342,daylight
2025-05-28 20:50:01,42.971631704374,-109.1889335737,421.61320286492,27589.245046604,daylight
2025-05-28 20:55:01,50.595016478251,-84.266444217504,422.87717506083,27590.379642887,daylight
2025-05-28 21:00:01,50.930591571566,-54.734059503805,422.51953753869,27592.102425209,daylight
2025-05-28 21:05:01,43.814073463594,-29.206230630415,420.54628584491,27594.268531514,daylight
2025-05-28 21:10:01,31.975993337464,-10.866075459134,417.91160335908,27595.560001132,daylight
2025-05-28 21:15:01,17.825915560899,2.6338235475563,416.09498311617,27594.114558816,eclipsed
2025-05-28 21:20:02,2.6664487819721,13.919868109383,416.41942571705,27588.47492304,eclipsed
2025-05-28 21:25:01,-12.512396634085,24.814408927067,419.37509825415,27578.586995318,eclipsed
2025-05-28 21:30:01,-27.097692526732,37.234292818931,424.37190207594,27565.885247825,eclipsed
2025-05-28 21:35:01,-39.944439268097,53.45094133915,429.88144271798,27553.205276095,eclipsed
2025-05-28 21:40:01,-49.088352730123,76.21750062221,434.07080182531,27543.728405866,eclipsed
2025-05-28 21:45:02,-51.66106138705,105.22340816667,435.53433449217,27539.881161188,eclipsed
2025-05-28 21:50:01,-46.478942233946,132.4191134317,433.85077089873,27542.479522636,daylight
2025-05-28 21:55:01,-35.742677420285,152.62366085906,429.73297419351,27550.455908337,daylight
2025-05-28 22:00:02,-22.081676583256,167.23333347525,424.71515580115,27561.372413994,daylight
2025-05-28 22:05:02,-7.181544193894,178.8930764251,420.57980484525,27572.222753388,daylight
2025-05-28 22:10:01,8.0266798933516,-170.30852272074,418.53159218928,27580.71844821,daylight
2025-05-28 22:15:02,22.949543115613,-158.4870855717,418.7737155196,27585.99058192,daylight
2025-05-28 22:20:01,36.438523144209,-143.69184219076,420.49457160726,27588.488919149,daylight
